-7.992619416423260015e-01 4.598286236558591611e+01 -1.482239934443158091e+01
-1.266556748114312292e+00 7.942887785990541261e+01 -1.434653471172190464e+01
-1.910491880593378822e+00 1.167385053557564731e+02 -1.660922169072755139e+01
5.361498525704045903e+01 5.349260569943311339e+01 -4.486970927169105039e+01
5.743425952362160558e+01 1.069617315575507774e+02 -3.978192175617959236e+01
2.038300092815973130e+01 5.031837768356387386e+01 -3.861482980911411289e+01
